laplaceOperator,I_1T,I_2T,I_3T,I_4T,I_5T,I_6T,I_7T,circle_5_10,circle_10_20,circle_20_40,circle_20_32
 2,1.02692e+06,0.00503047,1.39777e-07,1.06689e-09,1.72796e-10,4.0686e-22,6.45175e-14,-7.41917e-20,6042,26606,38134,19006
 2,1.03356e+06,0.00557333,1.19808e-08,1.09906e-10,3.73356e-10,-6.63161e-20,-3.70412e-14,3.63605e-20,5998,24842,37392,17686
 2,827252,0.00197212,2.03809e-08,2.65498e-11,6.57114e-12,-7.74005e-23,6.52931e-16,-3.92739e-23,5994,25878,39608,18216
 2,807628,0.00184611,3.6679e-08,9.47814e-12,1.25382e-10,-1.49997e-21,2.23036e-14,4.05367e-21,6062,26198,39244,18480
 2,814757,0.00192564,1.54868e-08,7.6712e-11,1.45633e-11,-2.88013e-22,-1.48487e-15,3.92414e-22,5942,25128,39794,18072
 2,711238,0.00151278,6.03812e-09,1.32706e-11,1.09767e-11,-4.71757e-23,-4.44407e-16,1.23797e-22,6198,26350,40356,19046
 2,690317,0.00172897,1.69346e-08,5.63442e-11,3.37629e-12,2.29226e-23,4.05487e-16,-4.05353e-23,5906,25618,39810,17708
 2,1.02565e+06,0.00665674,5.42079e-07,7.1765e-09,3.89088e-11,-1.11374e-20,-2.67555e-14,-1.72824e-20,6194,25754,37318,18902
 2,1.03278e+06,0.00543042,2.36733e-07,1.56609e-09,3.44215e-10,-2.50205e-19,8.77979e-14,-3.56221e-20,5904,24584,36238,18362
 2,994288,0.00411479,5.15878e-08,1.04861e-09,1.58519e-09,1.0164e-18,-2.26609e-13,-1.77311e-18,6508,27496,42504,19214
 2,1.02131e+06,0.00473763,8.61969e-08,1.29276e-09,1.2293e-11,-1.41695e-21,-2.93594e-15,-6.2755e-22,6098,26742,38722,19112
 2,1.03254e+06,0.00537431,4.5761e-08,4.40381e-10,4.4106e-11,8.49962e-22,-6.54861e-15,6.08793e-21,5974,24930,37032,17846
 2,971327,0.00295322,2.82187e-08,6.80915e-11,1.03402e-10,3.85486e-21,-1.17245e-14,7.77304e-21,5946,23678,36796,17516
 2,971338,0.00342408,7.55724e-08,3.85691e-10,2.57715e-10,-8.1208e-20,4.37063e-14,2.65051e-21,5888,25510,38270,18414
 2,972857,0.00313996,1.55797e-08,7.9639e-11,4.13314e-11,-2.33209e-21,1.90599e-15,-4.29368e-22,5636,24672,38168,18038
 2,880813,0.00228156,1.37596e-08,7.29611e-11,5.64598e-11,-3.5927e-22,3.86509e-15,-3.60587e-21,6036,26714,40074,19196
 2,973367,0.00295989,3.31839e-08,3.09125e-10,9.73795e-12,1.73786e-22,1.96146e-16,-5.05225e-22,6146,24922,38760,18726
 2,1.02693e+06,0.00558902,5.20668e-07,5.10189e-10,1.14273e-09,3.69052e-19,-1.86884e-13,7.90634e-19,6258,26084,37064,18104
 2,1.02411e+06,0.00507676,2.09302e-08,1.53145e-09,5.39724e-11,-1.15389e-20,5.54986e-15,-1.03746e-20,6036,25084,37190,18042
 2,988423,0.00368233,8.16497e-08,8.05358e-10,6.60212e-10,4.8155e-20,-1.70935e-13,-4.79001e-19,6112,27488,40966,19600
 2,1.01213e+06,0.00413049,1.16081e-07,2.40016e-10,1.85756e-11,-8.90778e-22,2.24048e-16,8.63089e-22,6068,27050,39316,19040
 2,1.02616e+06,0.00467073,2.03575e-07,1.47231e-10,1.92913e-10,-3.41412e-21,7.36208e-14,3.23322e-20,6000,25668,37562,18372
 2,1.02972e+06,0.0047867,6.01313e-07,8.0309e-11,5.0636e-10,6.85918e-20,-1.17242e-13,-7.56421e-20,5746,24854,37534,17508
 2,1.02846e+06,0.00474579,2.10766e-07,5.81388e-10,4.08767e-10,1.98456e-19,-6.75471e-14,1.80181e-20,5734,24326,36806,17716
 2,1.0106e+06,0.00383502,2.2906e-08,6.76781e-10,3.85414e-10,-1.9609e-19,-5.12152e-15,-1.71709e-20,6004,26168,38792,18674
 2,982303,0.00321993,7.82624e-08,5.83162e-10,1.2444e-11,-1.05176e-21,3.0158e-15,1.32534e-22,5992,26824,39116,19036
 2,1.01595e+06,0.00370866,1.47068e-07,1.03296e-11,3.75011e-11,-1.00143e-22,9.14692e-15,-7.31263e-22,5996,25024,37994,17628
 2,804568,0.00207023,3.51865e-11,9.35432e-12,6.09899e-11,9.22785e-22,1.03567e-16,-1.12724e-21,6082,26388,40288,18470
 2,810167,0.00189925,1.04388e-08,2.61175e-11,2.76002e-11,7.27396e-22,2.89826e-16,1.41469e-22,6016,25112,39446,18010
 2,805588,0.00189852,3.36712e-08,5.5981e-11,3.16586e-12,-4.20202e-23,4.08092e-16,-3.2544e-24,6138,25832,40254,18368
 2,730862,0.00167921,4.03506e-10,5.16321e-12,3.1372e-11,3.53039e-22,6.19918e-16,1.86505e-22,6086,27080,40282,19250
 2,840778,0.00215492,1.27218e-08,2.94026e-11,5.75125e-11,2.07917e-21,2.50607e-15,-1.12713e-21,6050,25150,39908,18480
 2,1.0106e+06,0.00415453,7.70281e-08,9.09579e-10,4.97119e-11,7.99366e-21,-1.31168e-14,6.91699e-21,6030,25664,37894,18406
 2,1.02234e+06,0.00381983,8.22677e-08,1.22611e-09,2.48534e-10,1.36809e-19,-6.74214e-14,1.03086e-20,6024,25076,37436,17912
 2,975917,0.00334896,2.77623e-08,1.65932e-10,7.49245e-10,2.1153e-19,-1.71357e-14,-1.58261e-19,6166,26042,39658,18516
 2,998878,0.00331878,7.37033e-09,6.70288e-12,6.88948e-11,-1.06764e-21,4.93069e-15,-1.02569e-21,6200,26738,38678,19134
 2,1.0157e+06,0.00384616,2.9727e-08,4.30344e-10,1.07271e-10,-3.83662e-21,-1.36803e-14,-2.27263e-20,6152,25126,38590,18002
 2,812218,0.00211274,3.08558e-08,4.80909e-11,4.50787e-12,-5.9275e-23,-7.57188e-16,-2.98626e-23,6068,26820,40010,18608
 2,805577,0.00197842,4.95716e-09,7.21211e-12,1.07254e-11,-1.00746e-23,-6.65527e-16,-9.37909e-23,6192,27138,40422,19414
 2,774733,0.00193723,1.99085e-09,2.60403e-11,7.7203e-12,6.60359e-24,6.55695e-17,-1.09265e-22,6108,25494,39698,17968
 2,748457,0.00178028,4.03429e-09,5.06663e-11,1.96878e-11,-3.92144e-22,8.17344e-16,4.82562e-22,6148,25478,39976,18492
 2,766063,0.00185818,2.15354e-08,8.55768e-12,3.35855e-12,-1.62721e-23,-1.99494e-16,7.70825e-24,5864,25462,39880,17558
 2,697967,0.00156324,1.12083e-08,7.31298e-12,1.20525e-11,1.08681e-22,-4.73411e-16,-3.14921e-23,6156,26744,40988,18822
 2,739543,0.00167856,1.11356e-08,6.05468e-11,1.26378e-11,3.39992e-22,-6.56548e-16,8.13321e-23,6294,26744,41072,18842
 2,1.00524e+06,0.00450411,2.09327e-07,1.51762e-09,8.93405e-11,3.10024e-21,9.85607e-15,-3.27504e-20,5934,25474,37392,17946
 2,1.01596e+06,0.00375168,1.66486e-07,6.23537e-10,7.62169e-11,1.45121e-20,-2.90798e-14,8.09123e-21,5992,24122,37268,17800
 2,957047,0.00308453,4.42151e-08,3.09251e-10,2.84828e-10,6.04578e-20,-4.28981e-16,5.90831e-20,6090,26520,40196,18918
 2,980008,0.00302627,2.90758e-08,2.8289e-10,5.76746e-11,-5.3766e-21,-8.40636e-15,5.03622e-21,6274,26908,39002,18984
 2,1.01238e+06,0.00371276,8.72951e-10,1.18744e-10,1.18244e-11,2.06958e-22,3.32134e-16,-3.9177e-22,6040,25434,37586,18222
 2,942778,0.00275529,1.12759e-07,4.13223e-10,6.94236e-11,5.81939e-21,-6.51856e-15,-1.02175e-20,6006,25138,37832,17826
 2,944297,0.00275828,7.62356e-08,5.04975e-10,1.11894e-11,5.76371e-22,2.17638e-15,-6.12572e-22,5950,25164,38302,18044
 2,884383,0.00239103,1.98563e-08,1.57311e-10,8.31658e-11,-8.21364e-21,-1.1558e-14,4.79841e-21,5808,25650,39274,18072
 2,811952,0.00205223,3.69377e-08,7.61441e-11,7.66288e-12,-6.54848e-23,-5.78462e-16,1.73129e-22,6138,26478,40318,18764
 2,802018,0.00211004,1.93614e-08,4.56112e-11,1.22207e-11,-2.87856e-22,-1.09422e-15,-1.95874e-23,5960,25980,39300,18216
 2,985352,0.00357717,9.71904e-08,8.39979e-10,1.09114e-11,3.48076e-22,-1.29336e-15,9.84922e-22,6038,25332,37830,18600
 2,981283,0.00329051,1.98816e-07,5.17443e-10,8.10248e-11,7.83918e-21,-1.95534e-14,1.46216e-20,5974,24230,37476,17346
 2,882332,0.002376,4.74335e-09,3.08497e-11,1.24318e-10,-4.70687e-21,-7.81515e-15,-6.09247e-21,6014,26460,39846,19262
 2,911158,0.00249704,3.64278e-09,3.85313e-11,7.75419e-12,7.73421e-23,4.52755e-16,1.09467e-22,6248,26862,40934,18958
 2,936392,0.00273102,1.00874e-08,3.18939e-10,3.66328e-11,7.90584e-22,-2.84315e-15,-3.87995e-21,6102,26042,39652,18310
 2,847408,0.00236438,2.78198e-08,3.73992e-11,5.56491e-11,2.29945e-21,-8.53361e-15,1.07597e-21,6132,25582,39692,18118
 2,842807,0.00211553,1.59802e-09,5.59881e-11,3.4947e-11,-1.27573e-21,-7.02518e-16,8.72993e-22,6116,25714,40086,18326
 2,788503,0.00194059,7.24667e-08,1.39425e-11,1.6818e-11,2.26418e-22,3.39913e-15,-1.22712e-22,5888,26660,39882,18762
 2,736727,0.00178649,2.4931e-09,2.89233e-12,2.97851e-11,-1.3643e-22,1.45288e-15,-2.40444e-22,6208,27184,40248,19258
 2,765298,0.00183764,2.96868e-08,7.18747e-11,1.82327e-11,8.27675e-23,1.25195e-15,-6.5482e-22,6338,27282,41954,19296
 2,946847,0.00318441,1.0468e-07,5.87408e-10,4.10917e-11,5.68521e-21,-8.19957e-15,-2.90436e-21,6014,25766,38300,18040
 2,972613,0.00292446,7.4732e-08,4.65479e-10,7.07457e-11,-2.4872e-21,-1.38636e-14,1.25948e-20,6098,24880,37474,18080
 2,915482,0.00274878,1.91433e-08,5.27615e-11,3.12112e-10,4.005e-20,2.84391e-14,-3.96365e-22,6138,25826,39710,18732
 2,925948,0.00258144,6.44807e-09,3.62151e-11,4.00541e-11,1.45595e-21,3.00732e-15,-4.55394e-22,6128,26542,39656,19384
 2,953477,0.00289027,1.85704e-08,1.17882e-10,3.04333e-11,1.28534e-21,1.19857e-15,1.29253e-21,6166,25556,39134,18448
 2,911668,0.00251499,2.70571e-09,1.12243e-10,1.9582e-11,-9.17304e-22,-9.5252e-16,-3.6927e-23,6422,27986,41396,19952
 2,886412,0.00238597,1.39831e-08,2.94515e-10,4.33842e-11,4.71022e-21,2.72515e-15,-1.36493e-21,6178,25462,39316,18492
 2,862963,0.00221498,6.74541e-09,6.66262e-11,1.42817e-11,2.60776e-22,7.02021e-16,-3.55072e-22,6210,25644,39496,18464
 2,815522,0.00200597,1.61922e-08,4.19723e-11,7.95372e-12,-1.03103e-22,-7.83412e-16,1.02415e-22,6038,27170,40232,19412
 2,764788,0.00188836,4.58003e-09,5.82946e-11,1.05459e-12,8.19006e-24,-3.50476e-17,-1.13811e-24,6162,27466,41608,19402
 2,790787,0.00174851,1.00919e-08,1.48325e-11,1.952e-11,2.20982e-22,-1.90826e-15,2.47965e-22,6382,27966,41062,19684
 2,826243,0.00212096,7.29751e-09,1.66764e-10,1.12022e-11,-4.82557e-22,-6.19549e-16,-3.95946e-23,6052,25978,40268,17944
 2,798947,0.00192646,1.10553e-11,1.64028e-11,1.85859e-11,-3.24364e-22,5.86339e-17,-9.85203e-24,5984,26126,39776,18240
 2,742093,0.00172967,8.62307e-09,5.53103e-11,1.47174e-11,-3.0583e-24,1.60377e-16,-4.19892e-22,5854,26532,41412,18502
 2,697457,0.00163362,2.66731e-09,4.91104e-12,6.80187e-12,3.55175e-23,3.27915e-16,-1.68514e-23,6204,26694,40932,19084
 2,713788,0.00163153,1.38963e-08,2.71314e-12,3.64306e-12,9.75392e-24,4.10068e-16,6.0035e-24,6168,26216,40292,18876
 2,948632,0.00322876,1.68778e-07,4.17958e-10,5.69169e-11,1.8881e-21,-2.12169e-14,8.57322e-21,5986,25836,38172,18626
 2,940483,0.00274502,1.13274e-07,3.2323e-10,9.69154e-11,-7.36318e-21,-2.65495e-14,1.54925e-20,6016,24826,37950,17738
 2,847652,0.00233818,3.47334e-08,9.14652e-11,7.30063e-11,4.56218e-21,2.73285e-15,-3.84412e-21,6216,26844,40652,18676
 2,857098,0.00219491,2.44676e-08,9.2043e-11,1.16135e-11,3.3903e-22,-2.73957e-16,-1.70965e-22,6248,26562,40068,19024
 2,927467,0.00262934,9.43055e-10,2.29928e-10,3.4344e-12,-4.5351e-23,-1.0308e-16,8.51909e-23,6026,25366,38710,18648
 2,904783,0.00251368,3.18607e-08,1.78915e-10,2.3975e-12,2.20219e-23,-4.26488e-16,4.45044e-23,6352,27312,41042,19276
 2,791297,0.00183452,2.65046e-09,4.01671e-11,9.10304e-12,1.73863e-22,-3.75657e-16,-8.40934e-24,6258,28288,41626,20472
 2,862963,0.00206969,2.42294e-08,6.81349e-11,2.39569e-12,-2.05365e-23,3.24346e-16,2.26955e-23,6494,27712,41516,19840
 2,855557,0.00231536,2.24137e-08,1.34859e-10,8.0365e-12,7.48563e-23,-2.13733e-16,2.5376e-22,6194,25904,39324,18696
 2,863218,0.00218264,2.33948e-08,1.01374e-10,9.03089e-11,-7.02037e-21,-1.06458e-14,5.03782e-21,5798,25254,39348,17890
 2,724232,0.00170184,6.60287e-09,2.94362e-13,2.37986e-11,-5.15701e-23,1.55303e-15,-3.61688e-23,5960,27034,41540,19434
 2,788758,0.00186729,1.76243e-09,1.0332e-11,5.72869e-13,-1.36018e-24,8.50492e-18,3.03917e-25,6184,26560,40596,19016
 2,791552,0.00184445,2.41499e-08,1.72308e-12,3.24444e-12,-7.50389e-24,3.27457e-16,1.59333e-24,6054,26190,39380,18788
 2,861433,0.0022701,2.55145e-08,1.98109e-10,1.11264e-11,-4.91013e-22,1.50463e-15,-1.78288e-22,6328,28798,41652,19872
 2,805832,0.00201694,1.08612e-07,4.16457e-11,4.17136e-11,1.6795e-21,1.36981e-14,-4.49477e-22,6404,28710,41422,20044
 2,873928,0.0023804,4.10852e-08,4.1583e-11,1.87367e-12,-1.59533e-23,-6.09685e-17,4.36081e-24,6364,28766,42564,20236
 2,856577,0.00232631,3.43367e-08,2.246e-10,4.5497e-11,-3.81705e-21,-6.96859e-15,2.56563e-21,5936,25680,38124,17530
 2,858118,0.00213632,1.78679e-08,4.3966e-11,2.93256e-11,-6.26333e-22,-2.76882e-15,-8.46475e-22,6072,25822,39082,18352
 2,794357,0.00188786,1.89581e-09,3.72098e-11,3.21588e-11,6.1279e-22,2.32452e-16,9.28452e-22,5814,26542,40874,19036
 2,753058,0.00183301,1.05358e-08,2.95763e-11,1.43323e-11,-2.0889e-22,1.4702e-15,2.0842e-22,6246,26902,41246,19048
 2,776252,0.00182346,2.03734e-08,3.28166e-11,1.13051e-11,5.65276e-23,1.58727e-15,2.10284e-22,6212,26948,40458,18944
 2,902743,0.00271964,4.2326e-08,1.44433e-10,2.13435e-11,7.67295e-22,-4.0816e-15,9.03087e-22,6130,25874,39984,18346
 2,922367,0.00251624,5.97065e-08,8.63839e-11,5.42046e-11,-3.70325e-21,1.01642e-14,-2.08433e-22,6070,25012,38700,18258
 2,866533,0.0024489,4.50013e-08,3.01107e-11,1.01238e-10,3.51301e-21,1.05348e-14,-4.34756e-21,6188,26416,40698,18796
 2,850967,0.00223975,1.7153e-08,4.39514e-11,1.9383e-11,4.17154e-22,2.52826e-15,3.82159e-22,6146,26686,40370,18972
 2,897643,0.00245092,1.31535e-09,5.77736e-11,6.3734e-12,5.92084e-23,6.07889e-17,1.07011e-22,6170,25666,39716,17998
 2,866777,0.00239991,2.25723e-08,2.24344e-10,3.18091e-12,4.00845e-23,-4.19283e-16,7.49248e-23,6364,27174,41442,19318
 2,801508,0.0018909,7.59219e-09,4.16141e-11,1.50239e-11,3.4255e-22,-1.02214e-15,1.54203e-22,6142,28504,42562,19942
 2,831587,0.00216811,5.20499e-09,1.18347e-11,5.2344e-11,1.24697e-21,3.69939e-15,-3.77302e-22,6396,28420,41374,19606
 2,884128,0.00237204,1.35553e-09,1.7208e-10,1.59023e-12,-2.24979e-23,5.31556e-17,-1.36327e-23,6254,26288,40162,18932
 2,889727,0.00226812,8.18809e-10,3.65513e-11,2.45363e-12,-1.40265e-23,1.36265e-17,-1.8525e-23,6240,26082,39702,18666
 2,820888,0.00200101,2.57305e-08,5.16839e-11,2.18351e-11,7.25931e-22,1.296e-15,-1.0523e-22,6174,27884,41934,19524
 2,800222,0.00189858,1.43797e-08,6.71063e-11,6.45147e-12,-1.06455e-22,-5.01119e-16,8.17722e-23,6288,27100,41084,19120
 2,814768,0.00192437,5.64726e-08,1.55176e-12,4.06334e-11,5.30456e-23,-7.20765e-15,-3.18264e-22,6060,27022,41946,19506
 2,789767,0.00201894,9.59072e-09,1.62625e-10,1.26691e-11,-4.37055e-22,1.04378e-15,-3.73735e-22,6172,26280,40326,18548
 2,812728,0.00193986,1.23866e-08,2.14562e-11,1.54479e-11,-2.06814e-22,-4.93704e-16,-1.90592e-22,5818,26226,39952,18064
 2,725507,0.0016838,3.00327e-09,8.92389e-12,1.15065e-11,5.20535e-23,3.95563e-16,1.04334e-22,6074,27160,41028,19406
 2,738778,0.00165452,1.53861e-08,5.13055e-12,2.15344e-12,1.42408e-24,1.47428e-16,-7.01471e-24,6152,26810,40386,19156
 2,783902,0.00181665,2.6772e-08,1.55875e-11,1.27856e-11,-1.26593e-24,-1.54251e-15,-1.80493e-22,5792,26440,40304,18844
 2,875458,0.00234332,3.90697e-08,2.78638e-11,1.02861e-11,9.25594e-24,1.48719e-15,-1.73894e-22,6080,26216,39570,18526
 2,846887,0.00211499,2.58121e-08,2.52215e-10,7.44373e-11,-3.44034e-21,-1.18318e-14,-9.60158e-21,6040,25492,39190,17766
 2,745153,0.00183472,8.74872e-09,9.98534e-12,1.61804e-12,-2.07863e-24,4.62837e-17,6.16263e-24,6256,27530,40958,19280
 2,756107,0.00181608,2.03648e-08,3.4809e-11,1.1901e-12,7.64938e-24,2.10774e-17,4.01058e-25,6186,26902,40906,19100
 2,796663,0.00190551,5.42549e-10,6.68263e-11,1.15788e-12,-1.00382e-23,-8.48269e-18,1.72462e-24,6078,26888,40924,18726
 2,850457,0.00228567,3.5442e-09,5.07688e-10,4.69438e-12,2.28886e-22,3.35377e-17,-1.14744e-23,6236,27118,41594,19186
 2,847663,0.00211114,1.42262e-08,1.08744e-11,8.25736e-12,-2.81585e-23,7.01439e-16,7.30043e-23,6180,27180,40590,18932
 2,804557,0.00198257,5.21027e-08,4.79811e-11,1.33109e-11,2.43949e-22,2.75152e-15,-2.31623e-22,6224,27640,41168,19522
 2,888208,0.00255061,2.55473e-08,1.86491e-11,7.23673e-12,8.23448e-23,-1.02394e-15,1.69459e-23,6290,27934,41760,19408
 2,874682,0.00236069,3.30402e-08,4.51699e-10,3.29451e-11,-1.4732e-21,5.89076e-15,-3.73918e-21,6120,26338,39376,18622
 2,901723,0.00228664,3.98861e-09,1.06551e-10,2.03479e-11,8.42543e-22,-3.9442e-16,4.33348e-22,6080,25256,38288,18506
 2,788492,0.00188155,4.72925e-09,8.7556e-12,1.06825e-11,-5.38205e-23,-2.68998e-16,8.81856e-23,5992,27306,40762,19356
 2,773458,0.00187515,5.06882e-10,6.39041e-11,5.37555e-12,-9.87625e-23,-1.15542e-16,-1.31326e-23,6070,27028,40342,18744
 2,851222,0.00210507,2.44635e-09,5.09181e-11,6.54898e-11,2.18832e-21,-1.73212e-15,3.08434e-21,5950,26460,40396,18936
 2,831853,0.00205224,3.65504e-08,2.89799e-11,1.75459e-11,3.08116e-22,-3.14773e-15,-2.48198e-22,6162,26352,40690,18570
 2,826997,0.00195265,1.77561e-09,1.17809e-10,7.57938e-11,5.92685e-21,-2.39292e-15,4.02096e-21,5892,25522,39496,18422
 2,789268,0.0019517,1.26858e-08,3.98919e-11,2.29084e-11,-3.6713e-22,1.38726e-15,5.87202e-22,6258,27374,40968,18998
 2,750497,0.00179112,1.32296e-08,3.78384e-12,1.72084e-11,1.02094e-22,6.63693e-16,-9.41217e-23,6140,27090,41222,19036
 2,782893,0.00192927,1.09954e-08,2.82347e-11,2.27727e-11,-1.07431e-22,7.032e-17,-5.67365e-22,6252,27444,42172,19216
 2,895082,0.0025403,4.05747e-09,1.97605e-10,3.73526e-11,-2.88912e-21,2.32297e-15,-1.39684e-21,6062,26320,40368,18706
 2,868573,0.00219613,2.16077e-08,6.69247e-11,1.87145e-11,-6.10115e-23,-2.73504e-15,-6.59491e-22,6130,26100,39922,18934
 2,810677,0.00201349,2.47199e-08,1.06349e-10,3.91628e-11,1.7039e-21,-3.31878e-15,-1.86671e-21,6138,27486,42542,19402
 2,805078,0.00188795,2.03528e-08,5.29154e-11,4.27224e-12,-4.29194e-23,-5.45082e-16,4.77924e-23,6112,27182,41442,19056
 2,860912,0.00225775,4.38099e-08,2.29388e-11,2.66794e-11,6.16084e-22,3.28142e-15,2.36752e-22,6318,26792,40928,18958
 2,844093,0.00216809,2.82877e-10,1.10643e-10,6.27453e-11,-5.22656e-21,1.05507e-15,-1.21623e-22,5940,26096,39052,18750
 2,839747,0.00190352,6.65911e-09,2.23049e-11,5.13096e-12,-4.95283e-23,-2.33152e-16,-2.36626e-23,6204,25066,38552,17948
 2,744898,0.0018334,6.27166e-09,1.11538e-11,2.05045e-11,1.61332e-22,-1.08587e-15,2.64815e-22,6142,26590,40378,18960
 2,748457,0.00163567,7.34174e-09,1.75917e-11,2.18729e-13,3.01843e-25,-1.87362e-17,3.04926e-25,5970,27122,40846,19180
 2,805588,0.00203817,3.42467e-09,4.68389e-11,6.51458e-12,1.12069e-22,-3.59252e-16,-1.97605e-23,6042,25620,39848,18088
 2,862442,0.0023576,6.51322e-09,5.55695e-10,2.75369e-11,1.00619e-21,-2.21986e-15,3.25437e-21,6152,26882,40262,18838
 2,863473,0.00222726,1.04972e-08,5.09919e-11,5.27261e-11,-1.63372e-21,-3.46882e-15,2.19213e-21,6152,26056,39454,18486
 2,824702,0.00227648,1.90924e-08,9.96674e-11,1.59649e-11,-5.42623e-22,1.06754e-15,3.33345e-22,6366,28110,41030,19476
 2,825733,0.00199408,3.85581e-08,2.50924e-11,1.04605e-11,1.27997e-22,1.76976e-15,-1.11078e-22,6306,27104,41566,19626
 2,896612,0.00252322,1.96531e-08,5.92302e-12,3.20041e-12,1.39258e-23,-2.02551e-16,-4.81766e-25,6256,26478,40938,19146
 2,888973,0.00241473,2.33413e-08,1.65717e-10,7.60684e-11,-8.22138e-21,6.75483e-15,2.31333e-21,5996,26578,39286,18374
 2,868562,0.00220151,1.88451e-08,1.19764e-10,4.82337e-11,3.66583e-21,6.34645e-15,-3.23682e-23,6120,25026,38058,18220
 2,766573,0.00183953,2.06351e-08,2.09447e-11,1.08896e-11,-8.605e-23,1.81485e-16,-1.40149e-22,6056,27210,40422,19120
 2,769112,0.00176951,1.40994e-09,3.09576e-11,8.66516e-13,5.17648e-25,-2.65096e-17,-4.458e-24,6030,26782,40600,19152
 2,840523,0.00220975,9.28574e-09,7.90179e-11,3.85807e-12,6.45375e-23,2.39913e-16,-1.9303e-23,6190,26072,39644,18092
 2,803537,0.00193746,1.74848e-08,1.4568e-10,1.02288e-11,-1.16437e-22,-7.91383e-16,-3.77298e-22,5968,26238,40278,18708
 2,847663,0.00193596,3.53441e-09,5.4282e-11,5.06502e-12,7.17389e-23,1.35296e-16,-4.36688e-23,6058,25162,39532,18120
 2,766307,0.00188953,1.26414e-08,6.20392e-11,9.34349e-13,-2.02488e-24,-9.8528e-17,6.81945e-24,6256,26902,41108,19004
 2,736738,0.00173961,5.49274e-08,4.92062e-12,5.59187e-12,1.01528e-23,1.11763e-15,2.75191e-23,6190,27192,40780,19170
 2,803282,0.00198853,6.90681e-09,6.01968e-11,3.85141e-12,-2.77721e-23,-2.77274e-16,-5.16499e-23,6118,26186,39868,18692
 2,832363,0.00206356,1.73168e-08,2.48513e-10,2.46376e-11,-7.11033e-22,-2.27362e-15,1.79193e-21,6078,26718,40530,18850
 2,861677,0.0020624,1.46582e-08,7.00462e-11,2.9916e-11,4.01463e-22,-3.4818e-15,1.30929e-21,6002,24784,38654,18706
 2,758668,0.00192586,2.59154e-08,4.24377e-11,4.37381e-12,4.47588e-23,7.01587e-16,-3.9338e-23,6168,27088,40168,19466
 2,753557,0.00178533,4.19544e-08,6.76282e-12,8.01078e-12,-9.08461e-24,1.12013e-15,5.82585e-23,6296,27112,40814,19238
 2,823183,0.00210626,8.69831e-09,5.98862e-11,9.55212e-12,-2.25192e-22,8.89994e-16,3.85127e-23,6230,26458,40838,18804
 2,1.03278e+06,0.0133401,1.43023e-06,8.58983e-08,1.6017e-08,2.53423e-16,-1.91457e-11,-5.37343e-16,6266,26214,36010,18378
 2,1.03432e+06,0.0113584,1.52852e-06,3.13517e-08,1.04723e-08,8.59216e-17,-3.6938e-12,1.69188e-16,5822,25014,35234,18586
 2,1.02717e+06,0.00926315,6.61808e-07,1.89879e-08,4.84336e-08,1.46854e-15,3.93247e-11,-2.6821e-17,6200,26192,38502,18338
 2,1.03279e+06,0.0115056,1.12844e-06,1.5e-08,5.50544e-10,-1.10881e-18,-5.79646e-13,-1.12853e-18,5900,26046,36434,18656
 2,1.03304e+06,0.00992516,2.92318e-07,1.79144e-08,1.22341e-08,1.67899e-18,-6.2745e-12,1.8111e-16,6134,24958,36756,17970
 2,881578,0.00234749,5.96138e-09,3.70619e-11,3.0513e-11,-1.02375e-21,-1.64075e-15,-6.95401e-23,6132,26216,40094,18540
 2,898652,0.00228529,1.74572e-08,7.30426e-12,2.61905e-12,1.14337e-23,3.02048e-16,7.01398e-25,6066,25046,39254,18148
 2,874948,0.00225026,2.11653e-08,4.48675e-11,4.10617e-11,1.74364e-21,5.59861e-15,-2.56929e-22,6112,25450,39356,17908
 2,834137,0.00190356,7.62502e-09,6.42029e-11,1.06814e-11,-2.71581e-22,-5.90741e-16,6.69736e-23,6210,26808,41340,18930
 2,1.03381e+06,0.0143603,6.53428e-06,2.10659e-07,8.84505e-09,-7.91998e-18,7.957e-12,3.81722e-16,6246,26280,35794,18318
 2,1.03227e+06,0.011278,1.53518e-06,1.28384e-08,3.96566e-09,-2.57687e-17,2.8112e-12,-1.16898e-17,6122,25346,36022,18666
 2,1.02897e+06,0.0100884,1.71309e-06,7.86592e-09,4.28013e-08,7.84272e-16,4.35176e-11,-4.10242e-17,6264,26144,38384,18848
 2,1.03151e+06,0.0107685,4.48328e-07,9.44417e-09,1.27674e-08,-1.32798e-16,-6.33491e-12,-4.49431e-17,5980,25986,36812,18214
 2,1.03458e+06,0.00990875,4.81163e-07,1.42103e-08,1.83415e-08,2.45244e-16,-5.30118e-12,1.65941e-16,6146,24240,36076,17712
 2,1.03023e+06,0.00450277,1.29482e-08,1.71903e-10,8.21883e-10,2.84807e-19,6.10995e-14,1.19673e-19,5992,24266,37218,17690
 2,1.02208e+06,0.00407156,3.95e-09,6.11347e-10,1.51148e-09,9.37147e-19,-4.54515e-14,1.11031e-18,6152,25550,37474,18702
 2,1.02743e+06,0.00433439,2.07779e-08,1.5168e-10,7.27131e-11,-2.36962e-21,-1.0022e-14,7.25934e-21,5886,24250,36250,17814
 2,1.00066e+06,0.00362552,3.75956e-08,2.02503e-10,1.58819e-10,-1.95225e-20,2.07986e-14,-2.07387e-20,6170,27204,40390,18810
 2,1.02539e+06,0.00433728,4.89367e-08,3.19172e-10,1.12113e-10,1.9955e-20,2.26332e-14,-7.18127e-21,6158,25490,37888,18186
